date:2020/06/30 18:09:02,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/login_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/login.php
date:2020/06/30 18:09:04,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/login_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/login.php
date:2020/06/30 18:09:04,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/admin/menu.php,  method:GET,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/login.php
date:2020/06/30 18:09:07,  ip:162.158.119.222,  hostname:162.158.119.222,  requestUrl:/admin/ad.php,  method:GET,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/menu.php
date:2020/06/30 18:09:07,  ip:162.158.119.222,  hostname:162.158.119.222,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 18:09:14,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 18:09:36,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 18:09:48,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 18:10:04,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 18:10:05,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 18:11:33,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 18:11:34,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 18:12:10,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 18:12:11,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 18:12:22,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 18:12:24,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 18:12:26,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 18:12:28,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 18:12:30,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 18:12:30,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 18:12:35,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 18:12:36,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 18:12:46,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 18:12:51,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 18:14:26,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/common_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 18:14:39,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 18:14:40,  ip:162.158.119.144,  hostname:162.158.119.144,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 21:50:49,  ip:162.158.118.107,  hostname:162.158.118.107,  requestUrl:/controller/admin/login_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/login.php
date:2020/06/30 21:50:49,  ip:162.158.118.107,  hostname:162.158.118.107,  requestUrl:/admin/menu.php,  method:GET,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/login.php
date:2020/06/30 21:50:52,  ip:162.158.118.107,  hostname:162.158.118.107,  requestUrl:/admin/ad.php,  method:GET,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/menu.php
date:2020/06/30 21:50:52,  ip:162.158.118.107,  hostname:162.158.118.107,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 21:51:25,  ip:162.158.118.107,  hostname:162.158.118.107,  requestUrl:/controller/admin/common_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 21:51:30,  ip:162.158.118.107,  hostname:162.158.118.107,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 21:51:31,  ip:162.158.118.107,  hostname:162.158.118.107,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 21:52:12,  ip:162.158.118.107,  hostname:162.158.118.107,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 21:52:14,  ip:162.158.118.107,  hostname:162.158.118.107,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 21:52:17,  ip:162.158.118.107,  hostname:162.158.118.107,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 21:52:18,  ip:162.158.118.107,  hostname:162.158.118.107,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 21:53:25,  ip:162.158.118.107,  hostname:162.158.118.107,  requestUrl:/controller/admin/common_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 21:53:29,  ip:162.158.118.107,  hostname:162.158.118.107,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 21:53:30,  ip:162.158.118.107,  hostname:162.158.118.107,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 22:01:01,  ip:162.158.118.183,  hostname:162.158.118.183,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 22:01:03,  ip:162.158.118.183,  hostname:162.158.118.183,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 22:01:06,  ip:162.158.118.183,  hostname:162.158.118.183,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 22:01:07,  ip:162.158.118.183,  hostname:162.158.118.183,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 22:01:10,  ip:162.158.118.183,  hostname:162.158.118.183,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 22:01:12,  ip:162.158.118.183,  hostname:162.158.118.183,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 22:01:39,  ip:162.158.118.183,  hostname:162.158.118.183,  requestUrl:/controller/admin/common_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 22:01:44,  ip:162.158.118.183,  hostname:162.158.118.183,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
date:2020/06/30 22:01:46,  ip:162.158.118.183,  hostname:162.158.118.183,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36,  遷移元:http://jis-j.com/admin/ad.php
