date:2020/04/11 11:41:45,  ip:162.158.119.166,  hostname:162.158.119.166,  requestUrl:/controller/admin/login_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36,  遷移元:https://jis-j.com/admin/login.php
date:2020/04/11 11:41:45,  ip:162.158.119.166,  hostname:162.158.119.166,  requestUrl:/admin/menu.php,  method:GET,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36,  遷移元:https://jis-j.com/admin/login.php
date:2020/04/11 11:43:14,  ip:162.158.119.166,  hostname:162.158.119.166,  requestUrl:/admin/ad.php,  method:GET,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36,  遷移元:https://jis-j.com/admin/menu.php
date:2020/04/11 11:43:14,  ip:162.158.119.166,  hostname:162.158.119.166,  requestUrl:/controller/admin/ad_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36,  遷移元:https://jis-j.com/admin/ad.php
date:2020/04/11 11:43:22,  ip:162.158.119.166,  hostname:162.158.119.166,  requestUrl:/admin/menu.php,  method:GET,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36,  遷移元:https://jis-j.com/admin/login.php
date:2020/04/11 11:43:25,  ip:162.158.119.166,  hostname:162.158.119.166,  requestUrl:/admin/code.php,  method:GET,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36,  遷移元:https://jis-j.com/admin/menu.php
date:2020/04/11 11:43:25,  ip:162.158.119.166,  hostname:162.158.119.166,  requestUrl:/controller/admin/code_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36,  遷移元:https://jis-j.com/admin/code.php
date:2020/04/11 11:43:27,  ip:162.158.119.166,  hostname:162.158.119.166,  requestUrl:/admin/menu.php,  method:GET,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36,  遷移元:https://jis-j.com/admin/ad.php
date:2020/04/11 11:43:31,  ip:162.158.119.166,  hostname:162.158.119.166,  requestUrl:/admin/member.php,  method:GET,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36,  遷移元:https://jis-j.com/admin/menu.php
date:2020/04/11 11:43:31,  ip:162.158.119.166,  hostname:162.158.119.166,  requestUrl:/controller/admin/member_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36,  遷移元:https://jis-j.com/admin/member.php
date:2020/04/11 21:06:40,  ip:162.158.119.38,  hostname:162.158.119.38,  requestUrl:/controller/admin/login_ct.php,  method:POST,  browser:Mozilla/5.0 (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/80.0.3987.95 Mobile/15E148 Safari/604.1,  遷移元:http://jis-j.com/admin/login.php
date:2020/04/11 21:06:41,  ip:162.158.119.38,  hostname:162.158.119.38,  requestUrl:/admin/menu.php,  method:GET,  browser:Mozilla/5.0 (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/80.0.3987.95 Mobile/15E148 Safari/604.1,  遷移元:http://jis-j.com/admin/login.php
date:2020/04/11 21:06:46,  ip:162.158.119.38,  hostname:162.158.119.38,  requestUrl:/admin/store_basic.php,  method:GET,  browser:Mozilla/5.0 (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/80.0.3987.95 Mobile/15E148 Safari/604.1,  遷移元:http://jis-j.com/admin/menu.php
date:2020/04/11 21:06:47,  ip:162.158.119.38,  hostname:162.158.119.38,  requestUrl:/controller/admin/store_basic_ct.php,  method:POST,  browser:Mozilla/5.0 (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/80.0.3987.95 Mobile/15E148 Safari/604.1,  遷移元:http://jis-j.com/admin/store_basic.php
date:2020/04/11 21:06:57,  ip:162.158.119.38,  hostname:162.158.119.38,  requestUrl:/controller/admin/store_basic_ct.php,  method:POST,  browser:Mozilla/5.0 (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/80.0.3987.95 Mobile/15E148 Safari/604.1,  遷移元:http://jis-j.com/admin/store_basic.php
date:2020/04/11 21:06:58,  ip:162.158.119.38,  hostname:162.158.119.38,  requestUrl:/controller/admin/store_basic_ct.php,  method:POST,  browser:Mozilla/5.0 (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/80.0.3987.95 Mobile/15E148 Safari/604.1,  遷移元:http://jis-j.com/admin/store_basic.php
