date:2019/11/11 22:52:16,  ip:162.158.118.217,  hostname:162.158.118.217,  requestUrl:/controller/admin/login_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36,  遷移元:http://jis-j.com/admin/login.php
date:2019/11/11 22:52:16,  ip:162.158.118.217,  hostname:162.158.118.217,  requestUrl:/admin/menu.php,  method:GET,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36,  遷移元:http://jis-j.com/admin/login.php
date:2019/11/11 22:52:19,  ip:162.158.118.23,  hostname:162.158.118.23,  requestUrl:/admin/member.php,  method:GET,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36,  遷移元:http://jis-j.com/admin/menu.php
date:2019/11/11 22:52:20,  ip:162.158.118.23,  hostname:162.158.118.23,  requestUrl:/controller/admin/member_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36,  遷移元:http://jis-j.com/admin/member.php
date:2019/11/11 22:52:33,  ip:162.158.119.6,  hostname:162.158.119.6,  requestUrl:/controller/admin/member_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36,  遷移元:http://jis-j.com/admin/member.php
date:2019/11/11 22:52:35,  ip:162.158.119.6,  hostname:162.158.119.6,  requestUrl:/admin/store_basic.php,  method:GET,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36,  遷移元:http://jis-j.com/admin/member.php
date:2019/11/11 22:52:35,  ip:162.158.119.6,  hostname:162.158.119.6,  requestUrl:/controller/admin/store_basic_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36,  遷移元:http://jis-j.com/admin/store_basic.php
date:2019/11/11 22:52:42,  ip:162.158.119.6,  hostname:162.158.119.6,  requestUrl:/admin/tour.php,  method:GET,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36,  遷移元:http://jis-j.com/admin/store_basic.php
date:2019/11/11 22:52:43,  ip:162.158.119.6,  hostname:162.158.119.6,  requestUrl:/controller/admin/tour_ct.php,  method:POST,  browser:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36,  遷移元:http://jis-j.com/admin/tour.php
